µPMU location,PSL-Alameda,
µPMU latitude,44.47915,
µPMU longitude,-73.19798,
sample interval (msec),date stamp,time stamp,status,L1-E voltage RMS fundamental magnitude,L1-E voltage fundamental angle,L2-E voltage RMS fundamental magnitude,L2-E voltage fundamental angle,L3-E voltage RMS fundamental magnitude,L3-E voltage fundamental angle,L1 current RMS fundamental magnitude,L1 current fundamental angle,L2 current RMS fundamental magnitude,L2 current fundamental angle,L3 current RMS fundamental magnitude,L3 current fundamental angle,center frequency offset,disciplined vs GPS pps difference,ppl state,pps prd,gps alt,gps hasfix,gps hdop,gps lat,gps lon,gps satellites,gps state,fundamental W total,fundamental VAR total,fundamental VA total,fundamental dPF total,frequency one second L1-E,frequency C37 L1-E,
8.333333,2023/10/5,19:0:30.6000000,34,121.8695,284.8472,0.0637565,343.2373,0.06561019,9.303232,0.0001162042,18.24482,1.446517E-05,356.6953,3.025028E-11,335.4084,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.000838396,-0.01413707,0.01416267,-0.0591976,60.03437,60.04305,
8.333333,2023/10/5,19:0:30.6083333,34,121.8581,284.9439,0.06948189,341.5482,0.06811602,8.33154,0.0001184387,17.54392,1.500462E-05,351.233,2.763844E-11,337.3732,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0006536926,-0.01441803,0.01443376,-0.04528915,60.03437,60.03751,
8.333333,2023/10/5,19:0:30.6166667,34,121.8574,285.0706,0.06456462,338.5696,0.06897359,12.13908,0.0001099929,17.74863,1.81127E-05,1.438243,1.826842E-11,157.3694,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.00062518,-0.01338927,0.01340462,-0.04663913,60.03448,60.04,
8.333333,2023/10/5,19:0:30.6250000,34,121.8252,285.1719,0.06629916,343.9556,0.07095452,10.62685,0.0001175177,17.68253,1.472832E-05,351.7803,2.648832E-11,156.3079,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0006261735,-0.01430301,0.01431759,-0.04373455,60.03463,60.03615,
8.333333,2023/10/5,19:0:30.6333333,34,121.7704,285.2536,0.07217282,335.4109,0.06984529,10.75747,0.0001126545,18.38926,1.441322E-05,341.8217,1.762562E-11,336.672,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.000749341,-0.01369755,0.01371901,-0.05462062,60.03456,60.0307,
8.333333,2023/10/5,19:0:30.6416667,34,121.7689,285.298,0.08699874,329.8336,0.0635238,12.13611,0.0001129697,17.49446,1.444156E-05,351.4986,1.787352E-11,335.9044,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0005260485,-0.01374654,0.01375744,-0.03823737,60.03435,60.02044,
8.333333,2023/10/5,19:0:30.6500000,34,121.8498,285.4437,0.07099922,340.41,0.06502141,14.23774,0.0001163417,18.00084,1.722155E-05,338.1832,5.350679E-13,329.4621,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0006312568,-0.01416204,0.01417743,-0.04452547,60.03442,60.0363,
8.333333,2023/10/5,19:0:30.6583333,34,121.7926,285.5828,0.07525165,331.8432,0.06549843,14.30155,0.0001242487,17.42723,1.357284E-05,349.9033,1.372194E-13,191.2994,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0004860807,-0.01512504,0.01513359,-0.03211933,60.0346,60.04387,
8.333333,2023/10/5,19:0:30.6666667,34,121.7833,285.7096,0.07277118,337.0711,0.06498995,9.626127,0.0001141615,18.19118,1.446176E-05,355.8356,7.364792E-14,62.61932,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0006009738,-0.01389026,0.01390402,-0.04322304,60.0346,60.04413,
8.333333,2023/10/5,19:0:30.6750000,34,121.7493,285.7816,0.08304325,332.844,0.06451674,10.64939,0.0001198668,17.74982,1.780022E-05,352.3589,7.494768E-14,279.6685,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0004998246,-0.01458558,0.01459517,-0.03424589,60.03453,60.03172,
8.333333,2023/10/5,19:0:30.6833333,34,121.772,285.8725,0.07357781,339.8359,0.07175814,11.76413,0.000112383,19.90405,1.505404E-05,343.8785,8.966742E-14,115.609,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0009610447,-0.01365131,0.0136862,-0.07021998,60.03433,60.0296,
8.333333,2023/10/5,19:0:30.6916667,34,121.8483,285.9691,0.07045093,342.1252,0.06651089,8.777671,0.0001128273,16.79485,1.762922E-05,352.0664,9.284589E-14,300.523,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0001969174,-0.0137466,0.01374906,-0.01432225,60.03441,60.0308,
8.333333,2023/10/5,19:0:30.7000000,34,121.7896,286.0852,0.07440871,338.4767,0.06728543,9.232601,0.0001173116,16.23121,1.3489E-05,348.6889,7.719525E-14,120.3255,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-3.54255E-05,-0.01428746,0.01428833,-0.00247933,60.03458,60.03591,
8.333333,2023/10/5,19:0:30.7083333,34,121.7796,286.1589,0.08031699,334.8553,0.06521042,9.904443,0.0001174076,16.70613,1.563396E-05,9.730889,5.340519E-14,290.8163,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0001355289,-0.01429793,0.01429912,-0.009478134,60.0345,60.02957,
8.333333,2023/10/5,19:0:30.7166667,34,121.8401,286.2752,0.06148971,349.909,0.06839769,7.164853,0.0001115063,19.6947,1.452146E-05,346.116,6.871312E-14,19.4547,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0008094629,-0.01356168,0.01358682,-0.05957705,60.03455,60.0345,
8.333333,2023/10/5,19:0:30.7250000,34,121.8958,286.381,0.06313046,344.3156,0.06240662,6.492941,0.0001156842,18.66274,1.45751E-05,346.2534,2.721858E-12,169.2506,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0005605046,-0.01409027,0.01410234,-0.03974551,60.03444,60.03526,
8.333333,2023/10/5,19:0:30.7333333,34,121.901,286.5487,0.05948694,345.4088,0.07086644,12.9234,0.0001120275,19.36407,1.293882E-05,349.2063,1.125853E-11,348.7842,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0006699887,-0.01363983,0.01365703,-0.04905815,60.03472,60.048,
8.333333,2023/10/5,19:0:30.7416667,34,121.804,286.5978,0.06704024,345.742,0.0623531,11.07216,0.0001167273,18.01363,1.525173E-05,353.0696,1.986997E-11,348.6572,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0003502942,-0.01421364,0.01421888,-0.02463586,60.03454,60.03011,
8.333333,2023/10/5,19:0:30.7500000,34,121.8549,286.6904,0.05814724,342.0848,0.06805998,11.98113,0.000116674,19.64842,1.943599E-05,351.9686,1.330575E-11,168.6982,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0007325564,-0.01419854,0.01421842,-0.05152164,60.03454,60.02902,
8.333333,2023/10/5,19:0:30.7583333,34,121.8208,286.8256,0.06276322,344.0076,0.06401078,11.12685,0.0001169722,20.46812,1.391031E-05,353.0919,2.44319E-11,168.6543,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0009044408,-0.01422099,0.01425051,-0.06346725,60.03468,60.03793,
8.333333,2023/10/5,19:0:30.7666667,34,121.795,286.8972,0.05868966,341.6216,0.06891447,12.84719,0.0001125537,22.31768,1.500631E-05,348.5748,1.642784E-11,348.6213,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.001294076,-0.01364728,0.01370935,-0.09439364,60.03453,60.03094,
8.333333,2023/10/5,19:0:30.7750000,34,121.8562,286.981,0.0625976,348.6162,0.06883261,11.45725,0.0001160421,18.57303,1.378752E-05,344.6037,3.038661E-11,348.7276,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0003919849,-0.01413493,0.01414131,-0.02771914,60.03456,60.02843,
8.333333,2023/10/5,19:0:30.7833333,34,121.8571,287.0957,0.06839976,344.6486,0.06935963,13.09262,0.0001126068,16.55922,1.564449E-05,346.5079,2.050091E-11,168.7614,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,0.0001295481,-0.01372137,0.01372301,0.009440211,60.03454,60.0337,
8.333333,2023/10/5,19:0:30.7916667,34,121.8646,287.2347,0.06324477,345.4164,0.06697566,10.44598,0.0001217793,17.91858,1.636459E-05,352.2537,3.857883E-11,168.642,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0001761098,-0.01483966,0.01484163,-0.01186593,60.03468,60.04206,
8.333333,2023/10/5,19:0:30.8000000,34,121.758,287.3374,0.08543824,337.4793,0.06918965,11.29868,0.0001195087,21.69308,1.869439E-05,355.378,2.619606E-11,348.6605,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.001103599,-0.0145096,0.01455273,-0.07583448,60.03461,60.03827,
8.333333,2023/10/5,19:0:30.8083333,34,121.759,287.4195,0.08463147,330.7809,0.06937856,10.32054,0.00011884,20.08526,1.854126E-05,355.1916,5.000414E-11,348.4393,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0006715515,-0.01445483,0.01447141,-0.04640539,60.03457,60.03133,
8.333333,2023/10/5,19:0:30.8166667,34,121.7968,287.537,0.05671653,349.2213,0.06867936,14.16249,0.0001166006,20.55889,1.636926E-05,346.4167,3.495835E-11,199.5545,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0007477424,-0.01418179,0.01420251,-0.05264859,60.0345,60.03513,
8.333333,2023/10/5,19:0:30.8250000,34,121.83,287.626,0.06366879,351.8882,0.06566551,12.99384,0.0001194301,20.30017,1.178357E-05,358.0724,6.474211E-11,183.3947,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0006780994,-0.01453441,0.01455092,-0.04660182,60.03458,60.03229,
8.333333,2023/10/5,19:0:30.8333333,34,121.834,287.7556,0.06221588,348.3902,0.06978278,12.32097,0.0001098,22.20206,1.331407E-05,350.2991,4.720939E-11,20.09951,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.001036275,-0.01333714,0.01337821,-0.07745996,60.03469,60.03874,
8.333333,2023/10/5,19:0:30.8416667,34,121.7915,287.8169,0.07160443,347.5573,0.06651985,11.04778,0.0001192398,19.14487,1.717761E-05,349.5823,8.832428E-11,1.694786,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0003353409,-0.01451853,0.01452362,-0.02308935,60.03461,60.02817,
8.333333,2023/10/5,19:0:30.8500000,34,121.8078,287.9328,0.07368637,338.9718,0.06235045,13.32758,0.0001126282,18.20388,1.606777E-05,347.0216,6.626518E-11,195.5114,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-6.373711E-05,-0.013719,0.01372018,-0.004645503,60.03471,60.03363,
8.333333,2023/10/5,19:0:30.8583333,34,121.7534,288.0149,0.08424747,337.5885,0.06881536,11.82613,0.0001154796,20.96364,1.424384E-05,351.8989,1.067349E-10,182.5666,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0007221332,-0.01404171,0.01406123,-0.05135632,60.0345,60.03005,
8.333333,2023/10/5,19:0:30.8666667,34,121.8744,288.1336,0.0602157,348.4178,0.06495447,14.27215,0.0001162976,20.04688,1.554733E-05,357.5943,1.070288E-10,10.02309,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0004722801,-0.01416594,0.01417463,-0.0333187,60.03452,60.03582,
8.333333,2023/10/5,19:0:30.8750000,34,121.8756,288.2748,0.06766347,345.2466,0.06675486,12.62826,0.0001193468,19.55,1.341592E-05,357.6028,1.598791E-10,359.5133,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0003228108,-0.01454205,0.01454636,-0.02219185,60.03471,60.04285,
8.333333,2023/10/5,19:0:30.8833333,34,121.8401,288.4032,0.06307079,346.4837,0.06496668,11.2296,0.0001121195,20.69119,1.930185E-05,2.543581,1.034374E-10,195.0304,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0005441894,-0.0136501,0.01366187,-0.0398327,60.03485,60.04376,
8.333333,2023/10/5,19:0:30.8916667,34,121.8115,288.539,0.06512039,346.6898,0.06699442,13.23223,0.0001153155,20.61949,1.483936E-05,356.3869,3.288293E-10,176.4803,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0005089964,-0.01403765,0.01404772,-0.03623339,60.03499,60.0447,
8.333333,2023/10/5,19:0:30.9000000,34,121.7599,288.5984,0.06851287,344.3698,0.06532653,14.5427,0.0001163388,19.48216,1.721448E-05,3.010262,2.560317E-10,4.215833,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0002173528,-0.01416409,0.01416657,-0.01534265,60.03479,60.02975,
8.333333,2023/10/5,19:0:30.9083333,34,121.8255,288.6399,0.07175091,347.4115,0.06770253,15.38644,0.0001189804,18.10311,1.795696E-05,346.7837,4.365835E-10,354.5234,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,0.0001370809,-0.0144942,0.01449613,0.009456377,60.03464,60.01876,
8.333333,2023/10/5,19:0:30.9166667,34,121.8569,288.7632,0.06225141,345.0802,0.06771301,14.79292,0.0001113551,21.9962,1.593852E-05,354.7758,2.657551E-10,188.3342,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0007642818,-0.01354796,0.01357038,-0.05631987,60.03463,60.0308,
8.333333,2023/10/5,19:0:30.9250000,34,121.8505,288.897,0.07305621,339.833,0.0673827,11.65989,0.0001186328,22.0701,1.340252E-05,358.8112,1.070571E-09,172.1602,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0007992146,-0.01443362,0.01445644,-0.05528434,60.03477,60.04047,
8.333333,2023/10/5,19:0:30.9333333,34,121.809,289.0014,0.07268955,343.9802,0.06985541,12.00177,0.0001143765,19.76245,1.705482E-05,342.4494,1.179523E-09,347.6217,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0001838047,-0.01393083,0.01393333,-0.01319173,60.03476,60.03837,
8.333333,2023/10/5,19:0:30.9416667,34,121.8213,289.1096,0.0707266,345.8108,0.06849653,12.07865,0.0001220624,17.98784,1.419969E-05,353.2342,7.381029E-10,15.59951,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,0.0002920979,-0.01486709,0.01487081,0.01964236,60.03478,60.03653,
8.333333,2023/10/5,19:0:30.9500000,34,121.8087,289.2229,0.0617041,347.8777,0.06628688,16.64376,0.0001110849,22.2723,1.016233E-05,355.0846,1.87348E-09,344.8387,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0007191929,-0.01351202,0.01353173,-0.05314864,60.03472,60.03696,
8.333333,2023/10/5,19:0:30.9583333,34,121.7439,289.2727,0.08383008,332.9834,0.06868129,12.79574,0.000118165,20.64513,1.673592E-05,352.4236,1.392004E-08,173.7099,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.000343245,-0.01438221,0.01438727,-0.02385755,60.0346,60.02489,
8.333333,2023/10/5,19:0:30.9666667,34,121.7403,289.3807,0.08128078,334.4315,0.06644379,15.60891,0.0001116358,21.2247,1.321856E-05,348.8026,1.476889E-08,1.325842,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0004362863,-0.01358381,0.01359166,-0.03209955,60.03476,60.03035,
8.333333,2023/10/5,19:0:30.9750000,34,121.8369,289.4766,0.05820429,349.8924,0.06687084,13.05695,0.0001224151,21.57377,1.641602E-05,352.7292,6.601671E-08,343.6411,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0005448263,-0.01490473,0.01491564,-0.03652719,60.03474,60.03165,
8.333333,2023/10/5,19:0:30.9833333,34,121.7962,289.5324,0.07082133,351.1886,0.06836603,17.09325,0.0001119968,19.51242,1.077708E-05,352.3908,3.893429E-07,167.171,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,5.498927E-06,-0.01364082,0.01364158,0.0004031005,60.03456,60.02435,
8.333333,2023/10/5,19:0:30.9916667,34,121.8574,289.6509,0.07429214,338.0944,0.06650586,13.75041,0.0001170532,20.40476,1.442624E-05,353.7144,2.953938E-06,348.3393,-3,1,1,150000014,124.7,1,0.84,44.47915,-73.19799,10,0,-0.0001864625,-0.01426276,0.01426506,-0.01307127,60.03449,60.03247,
8.333333,2023/10/5,19:0:31.0000000,34,121.839,289.8076,0.07167578,344.5458,0.06650819,15.45005,0.000119661,22.67921,1.776123E-05,354.6514,9.457586E-07,350.3376,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.000729089,-0.01456127,0.01458071,-0.05000366,60.03468,60.04505,
8.333333,2023/10/5,19:0:31.0083333,34,121.8456,289.9198,0.07415204,343.9287,0.06504732,16.7805,0.0001216749,21.30481,1.038071E-05,3.411375,2.669582E-07,176.6096,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0003576413,-0.01482148,0.01482634,-0.02412203,60.03477,60.04206,
8.333333,2023/10/5,19:0:31.0166667,34,121.8188,290.0352,0.06951339,347.2031,0.07081479,15.60177,0.0001125603,23.54844,1.692326E-05,355.287,1.04503E-07,16.23419,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0008390721,-0.01368636,0.01371314,-0.06118744,60.03475,60.03954,
8.333333,2023/10/5,19:0:31.0250000,34,121.7296,290.1148,0.08101346,335.1294,0.06694239,14.39099,0.0001192021,20.43884,1.731308E-05,357.6454,9.402584E-08,211.8393,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-8.077342E-05,-0.01451073,0.01451183,-0.005566039,60.03473,60.0312,
8.333333,2023/10/5,19:0:31.0333333,34,121.731,290.1973,0.08312319,333.8844,0.06651895,16.81347,0.0001135758,20.99866,1.786698E-05,356.2292,1.1909E-07,29.90717,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0001919914,-0.01382492,0.0138272,-0.01388505,60.03469,60.0283,
8.333333,2023/10/5,19:0:31.0416667,34,121.8625,290.289,0.06715187,346.5716,0.06649692,15.49362,0.0001177154,22.75496,1.450897E-05,352.2384,1.34755E-07,204.9367,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0006162445,-0.0143319,0.01434608,-0.04295561,60.03461,60.02925,
8.333333,2023/10/5,19:0:31.0500000,34,121.8861,290.4086,0.05997859,349.701,0.07163429,16.27759,0.0001127815,22.443,1.573164E-05,359.9336,1.391806E-07,22.67739,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0004870539,-0.013738,0.01374745,-0.03542867,60.03468,60.03584,
8.333333,2023/10/5,19:0:31.0583333,34,121.9012,290.5335,0.06438086,349.6261,0.06946922,13.29637,0.0001190976,23.06984,1.365262E-05,355.3439,1.691587E-07,219.7037,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0006416017,-0.01450401,0.01451904,-0.04419038,60.03478,60.04,
8.333333,2023/10/5,19:0:31.0666667,34,121.8594,290.6914,0.06406222,346.5435,0.06357593,15.49472,0.0001186654,22.59826,1.284261E-05,353.3036,3.701707E-07,68.96847,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0004803475,-0.01445261,0.01446134,-0.03321597,60.03492,60.04805,
8.333333,2023/10/5,19:0:31.0750000,34,121.8131,290.7631,0.0626817,348.0017,0.06506552,15.05035,0.0001206879,21.96685,1.364153E-05,355.1167,1.265161E-06,263.8362,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0003080294,-0.01469815,0.0147023,-0.02095111,60.03474,60.03429,
8.333333,2023/10/5,19:0:31.0833333,34,121.8318,290.8392,0.06084393,354.2473,0.06913197,13.55676,0.0001134387,25.45667,1.242484E-05,353.9383,2.70633E-06,272.765,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.001111861,-0.01377539,0.01382138,-0.08044506,60.0345,60.02766,
8.333333,2023/10/5,19:0:31.0916667,34,121.8297,290.9383,0.06889561,347.3527,0.06764949,16.10489,0.0001169602,23.92953,1.544985E-05,351.829,3.805175E-07,110.1334,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0007425047,-0.01422992,0.01425032,-0.05210443,60.03453,60.02983,
8.333333,2023/10/5,19:0:31.1000000,34,121.8151,291.0398,0.06679061,349.7403,0.06455623,17.27419,0.0001133303,23.38695,1.688344E-05,345.9037,1.316834E-07,2.148245,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0005642629,-0.01379368,0.01380648,-0.04086943,60.0347,60.03274,
8.333333,2023/10/5,19:0:31.1083333,34,121.8148,291.144,0.08452446,340.006,0.06376399,15.88244,0.0001177398,23.49592,1.188276E-05,0.2496074,1.649075E-07,215.3139,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0005876517,-0.01433071,0.01434346,-0.04097,60.03469,60.03429,
8.333333,2023/10/5,19:0:31.1166667,34,121.7985,291.2534,0.07277597,347.3792,0.06756376,15.96455,0.000115667,23.4017,1.51345E-05,0.2174067,1.654356E-07,35.35445,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0005270189,-0.01407841,0.01408918,-0.03740593,60.03463,60.03569,
8.333333,2023/10/5,19:0:31.1250000,34,121.8663,291.3244,0.06342707,341.2263,0.06393612,13.42546,0.0001209638,23.25811,1.522525E-05,355.4342,1.578789E-07,214.0656,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0004964973,-0.01473325,0.01474239,-0.03367821,60.03452,60.02862,
8.333333,2023/10/5,19:0:31.1333333,34,121.8919,291.471,0.0614491,346.4408,0.06757382,17.04063,0.0001168244,25.1114,1.341602E-05,5.455907,1.600255E-07,34.36236,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.000903368,-0.01421149,0.01424079,-0.06343524,60.03468,60.04006,
8.333333,2023/10/5,19:0:31.1416667,34,121.879,291.5606,0.06388552,349.6312,0.06418665,12.80181,0.0001213103,24.60151,1.051645E-05,359.8026,1.700585E-07,209.5453,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0007836831,-0.01476447,0.01478585,-0.05300223,60.03463,60.03495,
8.333333,2023/10/5,19:0:31.1500000,34,121.8205,291.6674,0.07147623,347.4243,0.07193087,17.69406,0.0001143354,26.39781,1.698836E-05,355.019,1.673964E-07,26.93971,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.001147408,-0.01388111,0.01392962,-0.08237185,60.03452,60.03522,
8.333333,2023/10/5,19:0:31.1583333,34,121.7023,291.735,0.09072118,330.6796,0.06575699,18.22553,0.0001172886,25.87688,1.337548E-05,356.4757,1.419635E-07,256.3879,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.001029901,-0.01423753,0.01427551,-0.07214459,60.03448,60.02718,
8.333333,2023/10/5,19:0:31.1666667,34,121.7412,291.8289,0.07117979,340.5973,0.07354353,17.13125,0.0001185332,21.81952,8.373094E-06,359.1537,6.099863E-07,135.657,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,2.9109E-06,-0.0144306,0.01443102,0.0002017114,60.03452,60.0291,
8.333333,2023/10/5,19:0:31.1750000,34,121.8537,291.9385,0.05504157,349.4258,0.06298293,13.66287,0.0001191894,20.44582,1.271295E-05,359.1441,4.490567E-06,336.6464,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,0.0003792527,-0.01451869,0.01452465,0.02611096,60.03462,60.03357,
8.333333,2023/10/5,19:0:31.1833333,34,121.8196,292.0215,0.06921339,343.8893,0.06305863,18.37721,0.00011616,24.06557,1.547061E-05,346.6052,2.502081E-06,320.4393,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0005035709,-0.01414148,0.01415179,-0.03558354,60.03454,60.03069,
8.333333,2023/10/5,19:0:31.1916667,34,121.8566,292.1339,0.07409065,340.2252,0.06721932,15.89419,0.0001223575,23.56601,1.229114E-05,359.056,6.005451E-07,156.7883,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.000371813,-0.01490572,0.01491101,-0.02493547,60.03462,60.03442,
8.333333,2023/10/5,19:0:31.2000000,34,121.7865,292.2696,0.07128429,347.255,0.07104396,19.02811,0.0001112895,25.73625,1.328491E-05,348.0827,2.481809E-07,14.49086,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.000818592,-0.01352877,0.01355453,-0.06039252,60.03459,60.04114,
8.333333,2023/10/5,19:0:31.2083333,34,121.799,292.3282,0.07231923,344.9686,0.06758802,18.22436,0.0001202193,24.10043,1.516212E-05,354.6382,2.338411E-07,215.9258,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0004517798,-0.01463576,0.0146437,-0.03085148,60.03454,60.02904,
8.333333,2023/10/5,19:0:31.2166667,34,121.803,292.449,0.06572588,353.3361,0.0679464,19.36858,0.000117445,23.47022,1.720827E-05,353.6156,2.59428E-07,32.60317,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0002537983,-0.0143029,0.01430631,-0.01774031,60.03451,60.03455,
8.333333,2023/10/5,19:0:31.2250000,34,121.8257,292.5318,0.06143631,355.8571,0.06548137,18.81439,0.0001182104,23.70381,1.544194E-05,354.7067,2.797513E-07,210.0859,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0002936335,-0.01439804,0.01440204,-0.02038833,60.03441,60.03059,
8.333333,2023/10/5,19:0:31.2333333,34,121.8534,292.6663,0.05888332,348.4885,0.06656908,15.50542,0.0001149075,26.5762,1.492639E-05,357.2253,2.868471E-07,32.18805,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0009538784,-0.01396942,0.01400277,-0.0681207,60.03452,60.0392,
8.333333,2023/10/5,19:0:31.2416667,34,121.8235,292.7797,0.06624682,351.8447,0.06706318,17.08774,0.0001157144,25.82118,1.439095E-05,0.89998,2.852082E-07,215.3199,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0007470254,-0.01407703,0.01409772,-0.05298911,60.0347,60.0389,
8.333333,2023/10/5,19:0:31.2500000,34,121.8237,292.8453,0.06247488,353.4519,0.06157405,21.63747,0.0001104549,27.2382,1.591438E-05,7.563571,2.753735E-07,37.23277,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.001029686,-0.01341674,0.01345703,-0.07651656,60.03452,60.02895,
8.333333,2023/10/5,19:0:31.2583333,34,121.8742,292.9218,0.07166041,349.8725,0.06442722,17.8673,0.0001148113,25.8161,1.412207E-05,358.5157,2.566582E-07,218.6938,-2,-5,1,150000014,124.6,1,0.84,44.47915,-73.19799,10,0,-0.0007055452,-0.01397484,0.01399357,-0.05041925,60.03428,60.02564,
